frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame,approx_time
0,594.0656309637404,145.80018032525507,166.41618956743002,247.36874952168372,0.9141419529914856,594.0704335325123,590.0132962022852,588.6594574038916,591.1086374694665,598.1388016161916,610.3792037847361,627.9206852447526,650.1866116077842,676.366997402912,702.955432432371,725.6197917800276,744.5477559771844,760.3175739160436,771.5228845585536,778.5678711766527,781.9555158249126,782.6809012995627,607.7880447021033,619.0107565986824,635.5554921024469,652.2617664467294,666.7653888124422,711.513593887011,726.9484797063735,743.4759024220277,758.5847734905267,767.9313966483431,687.4194300222572,685.8062886524276,684.1334150673089,682.4259159059696,656.7815188145911,668.993846311154,682.5377368777192,696.5390849165287,709.0321414397158,621.4541775303485,633.96096397032,647.5948863430161,660.7279321509561,647.2301765818335,633.8984539239289,714.6594079906708,727.4284429185018,740.6179034682809,752.8262234569163,741.0285624483929,727.8046532543104,638.5201367693617,653.4787926400513,671.1020874186391,682.7199059797973,695.0269893646837,712.7915908190431,726.3748310440214,711.9171932836217,695.0894640246911,681.0427860286627,667.4151093526482,651.3669421214528,643.965269604622,669.9879294420501,682.3409001196948,695.1739844015974,721.377070561718,694.9930361297489,681.8435621932852,669.2578375783991,230.6704512109001,256.55398948173536,282.8896418809118,309.71267978614844,334.756437251187,356.7769059653133,374.44518568388094,386.4548642089353,391.4121426685547,389.1873122741481,377.9253834180938,361.3005066023768,341.6356917423273,318.3409770528161,292.89262937242984,266.835423578144,241.63246277389626,206.82500054233046,196.019582572763,192.51782568442405,194.83422719264235,200.56208838519265,199.8149402847115,195.64642431252815,195.60427912982126,201.13683402543205,213.3151463608891,229.9527799678453,244.76033598113932,258.8196646092565,273.78996260010626,289.42994789803225,293.73089741033357,297.0407981741209,295.3729671486459,292.5063869969088,235.02734659545968,228.5730029503718,228.7833838466674,237.1156740156498,239.8809429515265,239.78918605920157,236.94229842986277,228.90423719279642,229.61415881787235,237.31941996504574,240.95040792579903,240.50782158120575,328.64167018842556,317.5207206840961,311.89916903407067,315.4123291844813,313.50489695656444,320.82664047974356,332.42783628726903,344.64247274535296,351.65573547067555,352.0079538384949,350.1223727023678,342.2336685433115,328.75787907172486,327.20593845209794,328.91940021905106,328.47466415166224,332.20392894589395,333.40205881044545,333.83793058877626,331.83675983106053,4.400276065286712,1.790425136327438,2.235966915760854,0.578384,0.4858689,0.245567,0.42849886,0.3232245,0.0,0.21592122,0.18034767,1.0,0.15366958,0.21924315,0.176539,0.40933585,0.0,0.3082047,0.065790854,0.75042117,0.32687446,0.125616,0.19991153,0.03862943,0.0052725584,0.006677376,0.14686793,0.00054878846,0.005742208,0.7962617,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,0,00:00
10,592.9252643924937,143.42551291454083,165.91031528307883,251.72242131696424,0.928068220615387,591.1518676437527,587.8844305498444,587.1515401858038,589.9429764144311,597.645389788096,610.7336333794289,628.8994550938199,651.5111503664317,677.9597769360996,704.6459290673309,726.9380428566948,745.1378032243772,760.4438837945314,771.433201725697,778.1182522037542,781.1654211361946,781.477818787791,604.8331059301212,615.9858155210319,632.2942206524905,649.0726356217061,664.1252565676111,710.0429851472412,725.936069384907,742.927685713778,758.3065588437502,768.4231042453133,686.3075153473953,685.9556876423729,685.5433465083254,685.0815287592939,657.9116833014454,670.6718697485026,684.7583823671059,698.6928732249316,711.0841546127771,617.7241767485853,630.3966718370983,644.1356058340623,657.8028095420538,644.1402150092573,630.6781195974439,713.6238461544104,726.3513272626327,739.6239153560279,752.1783363393498,739.9871939806753,726.7698619758486,639.7842383719299,655.273686695106,673.4323785916173,685.3896593229166,697.852328912513,715.4146367498071,728.019866687818,714.1157495743437,697.537176558554,683.3579853098087,669.4254209431778,653.0778018133803,645.2827953313787,672.2652850193863,684.9241326282204,697.8579463447819,723.1572228662608,697.3873423555349,684.0949852216551,671.167788192141,234.01369416346284,260.18734562310806,286.88008743450087,314.26123476769584,339.57329454850446,361.6361018719164,379.22426430132,391.4282799422775,396.36222194263263,393.66356787054326,381.259449209596,363.4397297404148,342.7282209557189,318.95188073519853,293.12497968602503,266.53726765392946,240.83563354389386,209.96234282373848,199.23474862391004,195.1440156153832,196.22857614427843,200.60801276316477,200.59815524980826,196.93089921461848,197.18684347237124,202.79455326236607,214.41163725417428,230.8283760073063,245.85380101910158,260.1522816829038,275.38484050732023,291.24780306490305,295.37069227225135,298.47030857712565,296.5040632462782,293.4591088784822,237.54160366966119,231.51986031410186,231.30614582361434,238.32461431279995,241.812553627854,242.15279537882182,238.25123660378708,231.32160276464919,232.2468676781621,239.05280097754482,242.72532335548667,242.1999494016177,331.3109339058601,319.427165918003,313.460678651012,316.8379797567952,314.7478088288099,322.2036178260989,334.27899066717987,346.49800413211176,353.46705902238045,353.9402196634935,352.15457838101,344.45264663014365,331.2808662395489,328.96617806671287,330.6236986824475,330.0315096928414,334.0489640176038,335.0549525130965,335.6462232685817,333.76173678367394,5.552254392882513,1.7180237602927526,1.505737033829597,0.56215525,0.48014966,0.34110254,0.47187427,0.4988963,0.0,0.23077779,0.030883119,0.0,0.1641037,0.43240854,0.30958727,0.59913313,0.0,0.31716004,0.09050056,0.8085055,0.43322977,0.07800628,0.22423454,0.036629394,0.0017806554,0.004564004,0.059107568,0.0004037014,0.009492645,0.88802207,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,10,00:00
20,594.1473839058524,141.74475179368622,166.49670006361316,254.00822197863513,0.9075238704681396,588.2129349875463,585.3887926577921,585.1674372666808,588.6566404723575,597.1122120218661,610.6764897678103,628.9771279165609,651.7119412721391,678.1862822341393,704.6979313562417,726.651426267602,744.9528819801241,760.1909262411446,771.164612374703,777.3746087653848,779.7836785104112,779.4222426511094,602.1252541730039,613.8908144074734,630.8986934687329,648.2890288622616,663.9323122326482,706.2394932674589,722.0040122611048,739.1569907237072,754.9731252434552,765.702232632773,684.6852783339751,684.5128087143737,684.3075275354126,684.0861494341966,657.4959596857866,669.9779601371912,683.6486619760692,697.300905041797,709.4496664999717,617.1183926642755,629.835206514873,643.3631617192616,657.0097726790085,643.6615543277452,630.3088030395714,711.0387561184341,723.6773654522747,736.8290414728891,749.568211150614,737.3577145436553,724.2624504232685,638.783505581331,654.1845629743304,672.3032477637312,683.9145700507017,696.0767032185602,713.2473955628766,725.634158918953,712.2038389969555,696.2315316287828,682.3767325966654,668.7590452263429,652.3932171628613,644.513664710526,671.1859651137121,683.4401468781901,695.9767605895254,720.5637010809567,696.005175472603,683.1210244860802,670.6168953085959,230.56438895933908,257.2127983323159,284.30697980963714,311.6955841691297,336.840175825003,358.592223023086,375.8730139552866,387.62245909941726,392.0338515291481,388.63545694837114,375.8060463983656,357.65051673499966,336.62361226599637,312.5530087164247,286.53996448638406,259.8934990983749,234.31635261912837,206.6294283234875,195.81929128038033,191.94605566116414,193.56266992659752,198.79570486256105,199.707724501703,194.9871567057478,194.04016350527297,198.37673976587718,209.41159783762131,228.21252142618613,242.9407601714765,256.87878719552424,271.76791340698765,288.51381778375935,292.3061690938566,295.19487625144797,293.14077452788723,290.0415356151139,234.72797780995325,229.59714742945883,229.16911645895416,235.39377449326997,239.03900974472168,239.45067127171413,235.21925188019804,229.0658490705822,229.68019374055106,235.3432944724059,239.35713289222213,239.1218652909339,328.102962640283,316.10261625874625,309.74796558477505,312.98539094300173,310.78696196166004,318.21269384852343,330.1578455914476,342.5126694561872,349.60545303916183,350.3000188831905,348.6973213699551,341.054553553906,327.97064448590004,325.00730284002015,326.52955207814813,325.8641278405495,330.0242375031142,330.9106038079174,331.62473667820876,329.9840678698119,5.456189439373792,1.7950044996478955,2.0985555866574663,0.503676,0.4134241,0.4812654,0.33075133,0.4003734,0.0,0.22061796,0.038529433,0.0,0.17605239,0.36934772,0.1699932,0.58682656,0.0,0.38939562,0.07944843,0.87058383,0.24580026,0.14962512,0.30616534,0.02386442,0.0004407102,0.002709038,0.0109699,0.0004861472,0.0013790475,0.9601508,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,20,00:00
30,592.3799300254452,143.88698401626274,165.61993082061076,251.57612719228317,0.8798156976699829,592.5160109355181,588.9914383330365,588.1423314759786,590.8209281994718,598.3448124527049,611.4801111768395,629.7656079099215,652.5006113530229,678.7704890362187,705.3465187933734,727.7876241628899,746.5246565176889,762.1701719234644,773.4754139661684,780.5622568668496,784.1544064126576,785.1351942898889,604.3298029908136,615.7188166909947,632.687062366234,650.1148780408217,665.4609171936937,711.9159045886802,728.3297152279005,745.6834490823114,761.282683593869,771.1867769623652,687.1893291816833,686.6191492846843,686.0770042372932,685.4850874350783,658.3617393190675,671.1421128884585,685.1808607326906,699.0772030571557,711.5181804032612,617.9295301285418,630.8134868890546,644.6250588820034,658.3922123728615,644.4869359644231,630.9637918305017,714.8473637795125,727.8613101122763,741.1611111439303,753.8852260757739,741.3638689650994,728.0542071519403,640.3358978362046,656.0486033115794,674.0072997101602,685.7486474108207,697.91562818762,715.3005818520885,728.0290333684991,714.161031793798,697.7754719337075,683.9120588613491,670.2281821894802,653.9650813595607,645.8415608237008,672.8531654120704,685.2991541224993,697.971014110016,723.3377665673974,697.5888728384357,684.5970232934243,671.9138090118752,232.28660322080523,258.50598038704044,285.1996197571843,312.56683327711715,337.95562853987053,360.14047954913946,377.81022625901466,389.88480719451985,394.6812856552218,391.9824905243572,380.14991260064676,363.17527901038125,342.96186453708015,319.4311248171116,293.8788169238148,267.49366886411843,241.83382806885982,207.39544453271836,195.90920856525142,191.68980175212602,193.31507627311862,198.69522122888193,199.98058669397432,196.5360519676517,197.28491354411548,203.49696297168296,215.71489411861376,230.31105502685577,245.61390827532534,260.1559158588595,275.594966653338,291.6805284308467,295.84827410583085,298.99922565578817,297.1262529818577,294.2319516629383,235.24595330823072,229.46758033149715,229.65200213742204,237.08571782108848,239.9432661359488,239.9241203849971,237.8781341815547,231.11055207623133,232.24535168503755,239.05582279167055,242.21740887058695,241.61018806349946,331.3460618593427,320.31533821562306,314.70228627917976,318.0076094432487,315.93794296889234,323.0460549274918,334.19010558201387,345.90077329642185,352.7266293814982,353.2278197962144,351.5133034031869,344.04680242042843,331.39547373162975,329.5877657557274,331.1795262154911,330.5195196373352,333.9990439432871,335.15030817814676,335.7496205664905,333.8775475989018,6.06766993043349,1.7633943231976728,1.3290906688825153,0.58101,0.40893164,0.34791294,0.40374273,0.43475354,0.0,0.21441163,0.06423185,0.0,0.19016038,0.36373213,0.19626747,0.43832555,0.0,0.3969268,0.055419035,0.70617014,0.32372734,0.033619385,0.19009027,0.03572986,0.015471945,0.011944988,0.063861094,0.00067226705,0.005725387,0.86659443,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,30,00:01
40,592.9171636450382,141.10286850286988,166.05955788804067,253.78267932876273,0.9440937638282776,588.7427294861099,585.2381866191669,584.4051754017819,587.7531894508668,596.4621192436056,610.2744294266728,628.7099328066774,651.500779183717,677.9684939815606,704.4173398255687,726.2353141970523,744.7870082201565,760.4185977665502,771.8997980030259,778.811407756058,781.8864028369819,782.0665065021644,601.7658563392725,613.3707893547968,630.445114177584,648.1201959952192,663.5907323497833,708.9739335115654,725.0178446417749,742.3298874245734,757.8730588140323,767.3295540493194,684.9684674356719,684.3030713406712,683.6401257591555,682.8911217744317,656.0095152489464,668.9361917065288,683.0867090544501,697.1234681208051,709.5781575291962,616.4354922790828,629.3441892284651,643.259039786922,657.1215401165554,643.4233694060408,629.7219041162854,711.2727692879596,724.343318115048,737.9586251658609,751.1057026214929,738.5335519333803,724.8742990074005,637.6112778258678,653.2919139458677,671.5123439256591,683.3226299712388,695.6637063136776,713.372115114711,726.4796576194492,712.5723219690135,696.1843224415856,681.9382532196953,667.9076385890048,651.2270840553534,643.1463615464845,670.3926952383187,682.9205279362535,695.7881742467715,721.6469908994108,695.8322653375525,682.5968967886481,669.7400781173441,228.91477133781945,255.2219775023858,282.0683510895402,309.295588928142,334.2305983007836,356.02789759923326,373.58965678214423,385.62291232694486,390.10791471527176,386.4902488850737,373.6482149784634,356.0068413352127,335.557397061402,311.7376799076829,286.0589487682745,259.7915407579021,234.55123370891442,206.84737099745112,195.10379337452272,190.57756790379014,192.1525401486231,197.5924622622332,197.60085753991382,193.4913918051981,193.56201197344976,199.55035900503626,212.31024625403884,228.58955189443668,243.26378935401362,257.0596901727061,271.70767083408845,288.7845369301195,292.46446395479205,295.1944993448139,293.2744584973684,290.13810981955714,234.74865433605873,228.47061123064825,228.31104649886154,235.95025000953777,239.38259348842746,239.6500715733194,235.8476551782929,228.1961355683598,228.8643089119771,235.74582272902117,239.7887343326754,239.61325033921108,327.4342171374088,315.5773441076837,309.1814494555893,312.31327829741684,310.232247789973,317.56939374768905,329.2296629880982,341.22576148768326,348.4532152010234,349.1962290416723,347.69509893652526,340.056594275991,327.1656227074847,324.22925408201337,325.7094186828987,324.92313058929716,328.89829910905087,330.21475125717643,330.9744467414762,329.3367595033751,4.806243741166157,1.7216266634603916,1.1227277293687823,0.556905,0.28657335,0.42803004,0.4544002,0.60145426,0.0,0.24051712,0.17418653,0.0,0.23272045,0.3091666,0.17429797,0.5574162,0.0,0.34392062,0.095662065,0.669216,0.3425136,0.116173066,0.17766373,0.008709689,0.0003624492,0.0014741531,0.009015358,0.0001742249,0.000683266,0.9795808,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,40,00:01
50,593.8593352417303,139.90474170918367,169.28758150445287,255.76148007015303,0.9475607872009277,590.9571002670782,587.489199438912,586.6628094752359,589.8715327586225,598.4342382055112,612.1058388291762,630.73891656785,653.8448341009554,680.6404472671393,707.1719665140196,728.9076470203125,747.2200124986554,762.6186463117829,773.9698279211356,780.749814805351,783.5687313295178,783.468848892681,604.2928553436223,615.5279373402672,631.9340026072093,648.880045864872,664.1905233660732,711.0996329675363,726.8282812789308,743.8023318645784,759.3035189635863,769.1448110694208,687.5811607246237,686.9463950330844,686.3081352856043,685.5848108254336,657.8803223644935,671.1084614327405,685.5320889970519,699.993620665599,712.697166565356,619.8247389131453,632.7549045249054,646.4486585608432,660.1463274029135,646.7601874909009,633.2899249807573,714.4581341724619,727.489499352094,740.9448709641449,753.8962204333881,741.5093164931933,728.0442127462709,639.7470775601961,655.3657911638669,673.8482311871317,685.7324941427568,698.0427666675835,715.7975649678398,728.3467504276647,715.0862593283653,698.8061721568952,684.5767299528446,670.444764592143,653.5459734103684,645.406954259883,672.7529909976361,685.3147806697285,698.0807073587922,723.6037798633515,698.5122507076903,685.3716917065416,672.4448555093428,230.26064328327524,257.2024671411109,284.61047306472204,312.1421521044936,337.14914705857547,358.7252168942818,375.9748954425342,387.51720739988565,391.8551784643575,388.3812270654983,375.9049594432617,358.3467612434975,337.8318965654671,313.8264334157714,287.98386516774,261.53919424849397,236.12594669073877,206.1337479695276,195.4906980797241,191.40699275887968,192.52144568267707,197.33044658687348,197.41431307619195,193.56154015681642,193.61749078558304,199.0205452268901,211.1127593914427,229.16024433055844,244.30684877879528,258.47637981423037,273.54018794211487,289.78171244383174,293.7942057947133,296.7884470944562,294.6416149744931,291.1486932300295,234.58578146689715,228.69784901650922,228.38988731633862,235.75106741658476,239.06293852416638,239.3160563515097,235.53154557738267,228.08365435065176,228.6119153632049,235.21394320977384,239.21694224110993,239.09348864678873,329.42653339682647,317.0600449876775,310.53078863080407,313.68175023025066,311.4665004704029,318.67135358090724,330.48049433380874,343.46372935019593,351.4655564979234,352.4047440999762,350.7724711711026,342.68563419114423,329.20198084880934,326.28501123646566,327.7145374533494,326.87587256016457,330.2786257091759,332.53353574797285,333.3899819101331,331.71360338506656,3.3782146745324546,2.228162105766038,1.4328012548649907,0.49766904,0.42209542,0.2700172,0.4564572,0.47202504,0.0,0.2212041,0.10676636,1.0,0.16073172,0.36863145,0.24195799,0.59916586,0.0,0.44633788,0.11901908,0.90033,0.18912917,0.056426786,0.20311797,0.011994687,0.00044009803,0.0017045155,0.03106856,0.0005137577,0.0023038683,0.9519745,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,50,00:01
60,595.7033734891857,141.2469068877551,167.6374642175574,254.52943885522959,0.9347310066223145,587.7444157934676,584.8033437671169,584.4461226631967,587.9918995136604,596.352344338818,609.6556365562765,628.2307243394383,651.4703359078457,678.4741249776872,705.3152764269358,727.1973230937018,745.560272871159,761.0366347258117,772.5416784457838,779.3899720710002,781.9467152062182,781.5995025012368,602.2996954545472,613.4838696314564,629.5886533483626,646.3801251954699,661.581740797122,709.2825711761403,724.5874202951792,741.3912080711308,756.7527851048467,766.9082833860832,685.4444855694987,685.0026413816895,684.5020120730547,683.9679759212131,656.0162881564122,669.3070323266335,683.9448369033844,698.4374172903473,711.1889822933558,616.1906067618684,629.353585686517,642.8930151309646,656.8348104310722,643.2598077050844,629.8517481683101,713.8215689756034,727.0311991458748,740.2252273190735,753.0271847700367,740.6918490074846,727.38738709538,638.2305758599136,654.4803653022382,672.7143755881355,684.2917765279035,696.2189844370436,713.1353177741421,725.7985685556812,712.4836931752852,696.9050353794994,683.1766979739969,669.49814313675,652.9009134223924,643.8852802983463,671.5889290793481,683.8670089716627,696.2789529065385,721.1542163139087,696.5951436710161,683.8873079526849,671.3089942975661,229.80304947852892,256.6332321958798,284.1117534438594,311.7766976206879,337.2123767525463,359.14323200058607,376.5359268959135,388.09440335965235,392.5110247013299,388.94838058098543,376.2756448047265,358.3409398080618,337.522068202024,313.32198713471485,287.28924488034346,260.6424538987113,234.970032211506,206.95769327605464,197.05210002844214,193.02492783656328,193.83558539391237,198.17862975639625,196.90378092674942,192.9618826605277,192.81570268912208,197.77027433593253,209.26394880599574,228.08358014304076,243.39606641233857,257.83535059576576,273.24482594254823,289.76766853900773,293.83469227300094,296.6602194044617,294.23570182903194,290.4930248626535,234.85841512393048,229.58755258313965,229.19134014056092,235.58371683148377,239.03975033939267,239.44019552913522,234.83887166552034,228.20543774794808,228.6889631169682,234.70985935250386,238.6407524760997,238.45715137869317,328.4621141189659,317.216988382898,311.16652663599024,314.18069775072576,311.8700547280256,318.26936766268784,328.6687996181089,340.5139377456814,348.00427994821416,349.00410034171625,347.537894929537,340.42078089734935,328.2759824759433,325.4219275388666,326.8590953952339,325.8391216636229,328.6805602833468,330.65211019347447,331.6263520503522,330.0464541390848,5.752212177484811,2.0073737761054917,1.8104074635810434,0.51858157,0.3594248,0.4972726,0.3123729,0.35382506,0.0,0.49853328,0.3762957,1.0,0.16543756,0.26359236,0.24114215,0.47218955,0.0,0.38182575,0.09590339,0.38033846,0.14608715,0.11076379,0.47083175,0.017803287,0.0014645556,0.0040972754,0.03829298,0.0006934045,0.0021528364,0.9354956,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,60,00:02
70,593.7548703880407,139.87641964285714,168.31241054389307,256.0265921556122,0.9421379566192627,589.1698875143272,585.1260684559417,584.0030666837303,586.9074577032461,594.8962085959884,608.1299927885549,626.5425283721729,649.8005654018662,676.9454654904729,704.1531864350111,726.6164814951454,745.0389882071864,760.480521238436,771.7586274513478,778.6133616338687,781.338913277484,781.050931706174,602.8694122196196,615.0157391032781,632.4236812092344,649.9417452266159,665.2604017257855,706.998886055821,722.4599401575919,739.3650407293626,755.3619170857775,765.7441782987855,685.0107257946952,684.1972501899176,683.36456482625,682.4854390921868,655.5142051126682,668.4184110062615,682.6694242662265,697.0113130538292,709.7882565838324,616.3994368979472,629.2546753031976,642.8757586336516,656.5717032551852,642.8391062671899,629.47041426362,712.2425276095291,725.0942225559185,738.2544822661747,751.0154024033955,738.7399086614618,725.573862217355,636.8092471888831,652.671884138679,670.9849190312307,683.0075270101601,695.5925377633032,713.6505168676565,727.1050393191936,712.8373525745101,696.0949214862663,681.7019409662489,667.6092479831984,650.877227522151,642.4129023316267,669.9016369606705,682.6400877230982,695.807525913321,722.2374439035274,695.8391515125612,682.3874491781539,669.4212556450539,228.33754125882518,254.92970754623414,282.3361094050498,310.3658029306525,336.1919228559198,358.7190551128994,376.7587034559096,388.75777078178555,393.3033784085451,390.2200930757819,377.2344242532828,358.52074960382424,337.0784285068874,312.7736152735046,286.84538513320325,260.2735456640669,234.71407330714777,204.84015136586044,194.12844919724586,190.98612452924786,193.6069655900861,199.52818606532807,199.96263060289374,195.18282506722645,193.82030561970336,197.82183207736776,209.15045318055414,228.65149903889156,243.9058239050959,258.3894418909151,273.76456482624997,289.7469194106916,293.90542018027696,297.0995324537477,295.1634671068587,291.8472474241615,233.87930948053068,228.11878990055968,228.12016333422673,235.4109993309383,238.54641104947873,238.68868046493768,235.2574219782872,228.10511965746014,228.65472202989696,234.98554620577966,238.94734380556807,238.75392772034766,329.6051913629653,318.055639720095,312.25700277775076,315.57536501696853,313.51547089065707,320.6145847036709,332.05281496971344,344.08528420237235,350.89614175734283,351.42559127977154,349.69887384864086,342.2558705578431,329.5288650759743,327.4045111295553,329.0147980106167,328.33487509562445,331.895401159019,333.06335083704136,333.7032061138531,331.8413428098833,4.931810200102603,1.9335242229938046,2.291311356060899,0.4993314,0.26266736,0.27062678,0.32192576,0.43100345,1.0,0.2366344,0.6867506,0.0,0.17465977,0.31027386,0.32961416,0.51149315,0.0,0.19406031,0.08615052,0.725338,0.23285787,0.17680566,0.28818476,0.007389314,0.00016892143,0.0012889699,0.0055379067,0.00050019176,0.0013613951,0.9837533,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,70,00:02
80,593.2697201017811,142.0394704639668,168.89472010178122,254.24291290656888,0.9239959120750427,590.9468289276857,587.0493202496409,586.1550337947634,589.1269598562947,596.9923617525419,610.0836680034255,628.2263402246451,651.0222661450729,678.0632317981774,705.2056235648924,727.2195546040051,745.5814181583319,761.3007836674625,772.7842746185034,779.4177879443772,782.010041193176,781.8320658684057,602.9342771869271,615.2022907162428,632.7899516061403,650.5687900365826,666.1140081361228,708.7932620545154,724.5898223376984,741.6053326560985,757.6276581029703,767.7499024093809,686.6185403929834,685.8666323794349,685.1079050395568,684.3067523974728,657.9973095184084,670.6762556523521,684.5519026328082,698.2138682958315,710.2952050399804,618.314858563998,630.6519109530756,644.5591177757855,658.5528845807071,644.7058696784007,631.0559333070229,712.861781252039,725.6047381291309,739.1141145462008,751.699590447252,739.7966290950181,726.3477901108859,637.868731268322,654.4831742741846,672.8398460480656,684.3533238500871,696.4101292043191,713.347153622882,726.322222183367,712.2078533191957,696.5038358405245,682.8465982437561,669.3857754301538,652.5118343263582,643.6240335645861,671.8879317394844,684.0423443845824,696.5741567336364,721.1549731276012,696.125117733478,683.431696442845,671.1230942832149,229.28538461164368,255.67002192903695,282.71601569875526,310.07433461437404,335.65504609697587,358.4951703444552,377.2333334180901,390.45911678419543,395.50209043692854,391.76544512078397,377.83496166420207,359.1144015449329,338.2376795494321,314.2335963142582,288.51229760004315,262.6111777967314,237.70592513330442,207.98670088773093,196.78373883702375,193.18273446779457,195.78811719288674,202.24384613512743,203.8662275160101,199.05029196788064,198.05589780248297,202.56396349791405,214.3338479699325,230.13739124327708,244.57590541898696,258.24656344997203,272.92577256781516,289.04376861687507,292.9665178947749,295.9603294476071,293.9605938249438,290.76563942269064,234.55217764695283,227.7967893209147,227.9159547754175,236.39878756999138,239.33891738595608,239.53435018613038,237.00481655469474,229.04345309833593,229.59147234706128,236.8396797482946,240.8097187811821,240.60025635363885,327.14512693822047,316.40856134628956,310.6004956491039,313.85338704785426,311.62945016034047,318.24441491859733,328.6469971842045,340.1073206105948,346.7278317542665,347.48812299298294,346.12462142444605,339.32117048643613,327.1035017703039,325.4920858661594,326.857278627626,326.14277689210485,328.65492578761723,328.64517869718327,329.46537089837983,328.04371411490325,4.967127388842765,2.177840698049332,1.4026672512466327,0.4630579,0.43661568,0.4634629,0.39990354,0.45068806,0.0,0.22674473,0.052662294,1.0,0.2863749,0.29043275,0.24012831,0.59947336,0.0,0.39764863,0.15004048,0.61773884,0.092305265,0.05517523,0.06877739,0.014758556,0.00050795666,0.0011292432,0.0056770034,0.00041915942,0.001400779,0.97610736,/Users/qozeemodeniran/projects/feat/Onisha_PyFeat/P3_MK/P3_Mk_BOX1.mov,80,00:02
