frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
320,239.2112953,110.6474284,166.9605797,240.1234934,0.999676228,245.0392433,246.0122311,249.6641795,255.6405283,264.9517067,277.4821016,292.0975808,308.38014,328.0674996,348.9008936,366.4975098,382.4223658,396.0014987,404.792662,408.8179942,409.6389578,408.6691044,248.7264604,261.3213387,276.5422958,290.0922398,302.5132301,341.4839856,353.5770026,366.5166083,380.1288202,392.0171288,323.8059601,324.9646351,325.9782332,327.366778,306.547708,316.108851,326.4768741,336.1191431,344.642686,263.4917398,274.2564961,286.9554289,298.1598559,286.238434,273.9073118,346.9061238,357.3304035,369.4899392,380.4395841,371.2498241,358.9573713,294.595749,304.3186716,316.8253135,324.717556,332.849063,345.2338828,354.1148197,346.6811145,334.870557,324.6541803,314.6420398,302.8219416,299.0496654,316.6817908,324.6846831,333.316102,350.4540949,333.2038464,324.211255,315.3958149,201.0367856,225.5298824,250.1710876,273.953132,296.5612672,318.070273,337.3792509,352.0951092,356.3467904,350.9330335,334.5875281,314.1691673,292.2806806,268.2223596,243.0026327,217.2827105,192.7881625,200.9436801,196.5101246,199.4871481,206.1459014,213.8656213,215.5506749,207.7467632,201.1826183,197.1723399,199.551623,231.800842,248.74134,265.2748255,282.161686,287.8895902,291.9527417,294.5382618,291.3551901,287.1193099,221.3231482,217.4907252,218.6163041,226.7250972,228.9918069,228.3592012,228.9815706,221.4586071,220.1865945,223.5195607,230.601926,231.9520505,311.1722208,307.7755956,306.0714607,308.7459127,305.826786,307.5153261,309.9927125,328.5077087,339.6504862,341.5110164,339.5061134,328.8683831,312.5633591,315.2378455,316.5474199,314.9199368,311.526695,324.4180391,326.066029,324.1341883,-21.52308034,-1.528658194,2.30462059,0.3819627,0.535424,0.44683674,0.4476914,0.14852405,1,0.261712,0.017658114,0.46779582,0.23663501,0.43473554,0.12430533,0.2883528,1,0.32338205,0.33535615,0.9967945,0.3135382,0.021586083,0.030612262,0.6583709,0.05808265,0.0574314,0.01107989,0.010556471,0.004079144,0.20039956,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,320
330,238.6170086,110.5158201,166.3096623,239.4582617,0.999595344,244.1689072,245.0745265,248.7049165,254.5561466,263.7177072,276.3510924,290.9783112,307.1213726,326.4985817,346.7612085,364.1013545,380.1703227,393.8500715,402.5146809,406.3043213,407.1104048,406.1006938,247.7716665,260.1624293,275.184837,288.6806976,301.112639,339.2229305,351.5363932,364.7033822,378.4773316,390.5687891,321.5844083,322.3894641,323.0258665,324.1223277,304.4743088,313.5705198,323.3033987,332.5369971,340.9788647,262.5858864,272.8546043,285.4823117,296.2700409,284.6406804,272.4008312,345.0564166,355.2489604,367.3328647,377.8328965,368.9713735,356.8672761,293.5490896,303.1207227,314.8137885,322.1714495,330.1105427,342.1870137,351.8742823,344.4266083,333.2529905,323.7353686,314.5416171,303.0246037,298.3003901,314.5373695,322.0414355,330.3749724,347.8164269,331.8178694,323.3954584,315.3292201,201.4358251,225.5385581,249.7749361,273.236531,295.6172164,316.6852586,335.4210128,349.7357082,353.8113247,348.5262918,332.4186328,312.6337917,291.2816918,267.8517997,243.1609891,218.0290284,193.9352017,202.2189749,197.7139063,200.3337118,206.6767549,214.2024099,215.1566368,207.1032611,200.8767185,197.3940009,200.213135,231.125504,247.5534623,263.711493,280.2706643,287.1964326,290.8011657,293.2531399,290.2360304,286.5927948,221.1197601,217.1164298,218.2185944,226.5770003,228.6849538,228.071502,228.2220432,220.3476659,219.1162494,222.8772101,229.7566488,231.0048587,311.6800702,309.1184635,307.3248148,310.0421265,306.98374,308.6565721,310.4171307,326.729993,336.297918,337.9684208,336.3181112,327.4826561,313.1445647,316.9001217,318.1258091,316.5390421,311.9516763,321.106266,322.6375574,321.0260413,-19.50858503,-1.223632541,3.07191448,0.3855244,0.50946414,0.45405608,0.39567184,0.1258538,1,0.22780076,0.001319908,0.46693242,0.1724151,0.40798464,0.08589227,0.27268845,1,0.31845972,0.3754476,0.95848423,0.46649936,0.13833122,0.01640257,0.40964264,0.08627451,0.124159165,0.025586024,0.007841799,0.007213241,0.3392827,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,330
340,239.7336196,112.4981924,167.6885536,237.5104147,0.999594152,243.8223469,245.1937045,249.3123853,255.4595689,264.8775333,277.6955323,292.3324098,308.5078287,327.9143444,348.1742301,365.708771,381.8171125,395.6001782,404.4029877,408.434766,409.583822,408.7384787,246.2038533,258.9674267,274.0056388,287.496102,300.0618027,339.3217305,351.8528095,365.2980165,379.6583707,393.0108738,321.9311126,323.0625774,323.9484627,325.2891951,306.089815,314.9981628,324.4896686,333.6223694,342.0139997,261.1841149,271.3675786,284.4902501,295.9541047,283.7861626,271.0544716,346.4347708,356.4588695,369.0266597,380.0210999,371.1823097,358.7196757,294.2488933,304.4452255,316.2432948,323.6238887,331.8842861,344.1098687,354.2061327,346.1286628,334.5834524,324.9336008,315.7631101,304.1764403,299.1891256,315.7286923,323.3482573,331.9393105,349.8793056,333.4320011,324.7885907,316.7067039,203.045324,226.8078607,250.6578945,273.7025494,295.6153913,316.0334699,334.3553908,348.88374,353.0905974,348.4791352,332.830185,313.5835866,292.523172,269.3874101,244.7954309,219.7537351,195.5909934,202.6090194,198.707582,201.9812338,208.8013318,216.6695512,216.876262,208.3859056,201.7784812,197.9402649,200.2800486,232.24152,248.9792525,265.5044982,282.2757651,288.4179543,291.9863491,294.422574,291.3128741,287.6254948,221.729388,217.6335901,218.9043571,227.7194405,229.9143669,229.2812556,228.8773048,220.3077075,218.831886,222.8494114,230.1132717,231.5643416,311.7245482,309.4217645,307.9933228,310.8545213,307.7873594,309.3220106,310.718226,326.3766216,335.2172125,336.7387659,335.0976844,326.750495,313.3024,317.6472515,318.9380559,317.4334736,312.2833198,319.9124406,321.3219576,319.7197109,-19.69214546,-1.598850425,3.572876273,0.3091602,0.5337627,0.5470847,0.51429915,0.10679848,1,0.18175597,0.034366593,0.46750975,0.2039143,0.36897835,0.09117147,0.36775783,1,0.37709156,0.54560995,0.14488629,0.54993594,0.07932996,0.014650817,0.733172,0.015966088,0.030589975,0.009485932,0.004589602,0.011309193,0.19488728,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,340
350,242.1382246,113.6290073,162.8648318,234.4542946,0.99959296,244.3243394,244.9243597,247.948341,252.9207469,261.6564837,273.9058494,287.9892008,303.5551584,322.3545314,342.188078,359.6244277,376.4330624,391.0530957,400.7049532,405.30846,406.9757821,406.8528451,246.8971714,259.6778949,274.9218618,288.709148,301.5724527,340.0587064,352.9386884,366.4804946,380.7404705,393.3891679,321.8136654,322.4128975,322.8041546,323.6417229,304.1057423,313.0133117,322.3464485,331.3791936,339.8911626,261.1086835,271.7173487,284.9313368,296.0540536,283.9095976,270.9957748,345.9259108,356.0982928,368.5575957,379.3668826,370.400511,357.9827462,291.4200012,302.3152987,314.2468577,321.4308601,329.4456057,341.0767311,350.7467835,342.3110989,330.6585588,321.0776614,311.969898,300.6094571,296.3474859,313.4350808,320.9048771,329.2382176,346.3930413,329.9418146,321.3144799,313.2114514,199.6632792,223.2400919,247.0595087,270.1799904,292.0219336,312.4480968,330.7553694,345.41954,349.7010895,344.856773,329.6253078,311.2581682,291.1713018,268.7328515,244.7324586,220.0817369,196.128726,200.0858701,196.358711,199.676242,206.2459533,213.5723705,213.4435642,205.4751443,199.2588413,196.0350517,199.4965151,229.5407034,245.1108618,260.4720055,276.0623376,283.7657829,286.985791,289.2425603,286.4035883,283.3041863,218.8501948,215.0425842,216.4118288,225.4177093,227.3944953,226.4747565,226.1964503,217.4646334,216.2345503,220.7003042,227.6121799,228.8569615,306.9262095,305.2887203,303.8359469,306.5886399,303.6058361,305.1882879,306.1983471,322.8772531,332.1429934,333.6837898,332.0191005,323.3126558,308.5136251,312.7453358,314.075474,312.5702792,307.6935473,317.3274615,318.8133714,317.1480616,-20.15245194,-0.509572269,3.000959861,0.33321643,0.45378712,0.55023724,0.56755674,0.09977913,0,0.25105757,0.10767385,0.465807,0.13520904,0.43459377,0.11256033,0.3616414,1,0.461201,0.5485977,0.5625368,0.39684853,0.034092173,0.028033577,0.9144963,0.024395451,0.026891,0.001662666,0.001914195,0.004356677,0.026283676,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,350
360,241.2027622,114.2432813,165.5149938,229.8967681,0.999558389,243.5113888,243.7118145,246.7887507,252.1055914,260.8911552,272.907891,286.8808277,302.4474517,320.9327967,340.2460471,357.3523334,373.6755804,387.9793191,397.8273302,403.4426533,406.0442942,406.2199108,247.0928033,260.5173863,275.9436321,289.9066451,302.9100977,338.2887775,351.3748258,365.2151703,379.9562732,393.091652,322.082748,322.7723719,323.2688422,324.1565034,304.603071,313.4408347,322.5565263,331.3604904,339.6129724,261.5054021,272.2098645,285.0980236,296.0545813,284.0970503,271.5447497,345.8547599,356.0548428,368.2221271,379.0043919,370.0352529,357.9153259,290.5994837,301.720682,313.6479241,320.843492,329.0022297,340.4280109,349.9195105,341.49794,330.2931429,320.8009363,311.883808,300.5150776,295.8029547,312.7590543,320.2942545,328.7359601,345.5878819,329.8151304,321.231575,313.1670504,202.0280339,225.0819664,248.2686144,270.4998458,291.6276692,311.4454884,329.0569518,342.903364,347.0272124,343.2616513,329.115244,311.2424605,291.297418,269.2496631,245.6816575,221.4720595,197.7407288,199.9520505,196.2984449,199.7591436,206.4022511,214.0254651,214.0832969,206.1615265,199.889746,196.4749576,199.776105,228.6373796,243.8009981,258.8448258,274.0646318,281.9241635,284.858144,287.1011688,284.4347733,281.5595783,219.0572002,215.4819397,216.6390029,224.9019265,226.7028514,225.934496,226.1266958,218.1458522,217.0455766,220.9917613,227.412043,228.5023374,306.317419,303.9040396,302.1478411,304.9835553,302.1508174,304.2688222,306.4853564,321.3344109,329.3940929,330.633982,329.0589251,321.1982258,307.8874607,311.3966347,312.6753963,311.3887254,307.6431432,314.7316557,315.9460574,314.33272,-20.10310938,-0.939611476,3.252786667,0.37557587,0.53073955,0.7188192,0.47433805,0.11345466,0,0.23600535,0.22600508,0.46706203,0.1312306,0.40266982,0.0832364,0.3858039,1,0.5003389,0.38853914,0.97446567,0.2537753,0.09160422,0.02331637,0.8782619,0.017094787,0.02863268,0.000402404,0.019290125,0.002251111,0.054066956,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,360
370,238.8043943,114.3567419,165.1204676,233.472476,0.999501824,240.8047575,241.5324107,244.9883879,250.469425,259.102421,270.7211349,284.0273333,298.9307151,317.2122805,336.9737588,354.8420261,371.7252211,386.0655542,395.3425068,399.9520349,401.8650178,401.6340505,244.1746458,256.5113065,271.0074603,284.1415395,296.3127482,331.2576714,344.1534522,357.9092446,372.4468961,385.6392724,315.3071379,315.9608302,316.381142,317.2286541,298.3822365,307.2341263,316.7069361,325.8177896,334.4110581,258.189715,268.3455159,280.4445003,290.7818888,279.6141383,267.8581315,340.140889,349.9985915,361.6011989,372.2665107,363.4066554,351.8101097,286.8400219,297.1332325,308.485752,315.6321805,323.6194832,335.4693398,345.5021173,336.9635388,325.4106952,315.8930061,306.9844641,295.9972241,291.3891989,307.7620899,315.1924808,323.552753,341.464071,324.7671227,316.1783546,308.149404,203.5621904,226.4418199,249.4724191,271.7600267,292.9952975,312.9196436,330.5265342,344.3250934,348.481838,344.1887607,329.631638,311.0812897,290.368288,267.4601528,243.3001581,218.4450654,194.2638544,200.9035942,196.9333051,200.0484505,206.6078418,214.2374465,215.2346508,207.5706539,201.355501,197.8556298,200.6131023,229.977511,245.5781199,260.9977591,276.6834507,283.1196099,286.5744014,289.1186996,286.2191582,283.0972663,220.147763,217.3528508,218.4509853,225.658149,227.5081006,226.7691837,228.0303614,221.6360672,220.5387259,223.2750154,229.6129663,230.7012733,307.661266,306.0073386,304.9298694,307.6829917,305.0342064,306.5990098,307.9303077,323.3118725,331.6888022,332.9745111,331.204073,322.8559328,309.2440045,313.2320532,314.6577687,313.3585668,309.2561115,318.1299274,319.3934597,317.6573218,-19.8107921,-0.736124922,3.344776448,0.38277912,0.5141275,0.42895544,0.4421293,0.11988768,0,0.20931762,0.27614257,0.46948186,0.17902833,0.354869,0.07386816,0.22057007,1,0.4099949,0.3714728,0.97417474,0.21732648,0.043836314,0.020998945,0.6049616,0.16447037,0.093309164,0.002487548,0.013618851,0.002383124,0.11876938,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,370
380,237.7214536,117.8986607,165.9362327,228.0680681,0.999475896,242.1913731,242.5052457,245.6364194,250.7965953,259.2739422,270.8955334,284.2044368,299.0145245,316.8689698,335.9248046,353.2066904,369.6328284,384.126254,393.9912774,399.4844321,402.2996778,403.0865534,244.9660858,257.9721235,272.8706913,286.2413139,298.6615096,332.8202858,346.3670203,360.642443,375.4544556,388.6056886,317.1233664,317.7466338,318.1840018,318.931311,299.6602791,308.5890106,317.8023906,326.7067428,335.2028698,258.3247388,268.82807,281.2623599,291.9611009,280.2766406,268.1964178,341.2090752,351.5048681,363.4871983,374.4894779,365.108077,353.1325492,286.5054165,296.6607733,308.2638496,315.5038008,323.6156821,335.4115744,345.1227039,336.5929891,325.3540938,315.9251415,307.0965781,295.976219,291.4018934,307.6039764,315.0865056,323.4760617,340.826836,324.6973445,316.2269264,308.2383447,206.945116,229.4329877,252.0142416,273.7378471,294.2740349,313.4702649,330.486319,343.8100099,348.1371818,345.2274529,332.3751175,315.3458665,295.71381,273.5631544,249.8412269,225.4194601,201.5991915,202.6646555,198.9033874,202.4409268,209.0781727,216.7629141,217.3032886,210.0332812,204.4238985,201.6776882,205.0094918,232.8566726,248.0414141,263.0720006,278.2984374,285.4588315,288.6037079,291.0284602,288.6860218,286.2316294,222.5820781,219.7751111,221.0730392,228.7101312,230.3966441,229.4618449,231.4893422,224.6526898,223.8696966,226.9447546,233.2936246,234.1935636,310.1259331,307.218847,305.5099123,308.4812705,306.0570728,309.0162128,312.1805176,326.0820859,333.4908735,334.3004728,332.4320978,324.471321,311.636587,314.9337424,316.4651134,315.5403465,313.0650738,318.9748059,319.7888422,317.9268781,-22.11946769,-0.831217618,3.123858612,0.41859725,0.44764912,0.49154058,0.43362153,0.12516983,1,0.1988942,0.011088415,0.46440122,0.1567941,0.515924,0.08968205,0.26227742,1,0.5530735,0.37694237,0.8413833,0.38395074,0.09961566,0.02181974,0.77166,0.015664456,0.028837424,0.00026447,0.07860032,0.001734025,0.10323935,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,380
390,241.1207856,113.028119,166.7596513,244.6680494,0.99951458,245.9156484,246.5242904,250.011673,255.8508224,264.806984,277.3989503,292.3504533,309.1738376,329.2569248,350.3251145,368.503683,384.820284,398.5248317,407.0370527,410.4872347,410.6247849,408.9670252,250.4369805,263.3290109,279.095805,293.2000969,306.0878573,345.3480556,357.5969339,370.6755933,384.4450311,396.401204,327.3639473,328.2844485,328.9616819,330.0402433,308.3099577,318.0328478,328.4336012,338.3102815,347.1419479,265.6431001,276.6566606,289.6426398,301.214416,288.8443763,276.23456,350.1256317,361.0608359,373.3338642,384.1718207,374.9078512,362.4964852,294.5702262,305.4165915,318.4567071,326.4241611,334.9688621,347.7017386,357.4703912,349.3825283,337.3258527,326.9313468,316.8284612,304.27706,299.5602789,318.0966004,326.3079085,335.2508575,353.3447259,336.013666,326.8160916,317.8896101,206.922342,231.7115353,256.442121,280.5684747,303.6025119,325.1843098,344.1386718,358.2637625,362.2314901,357.0394434,341.2297305,321.4707525,300.2878676,276.8391323,251.9110501,226.6057287,202.4677375,208.6262055,203.8999919,206.4133276,212.3957716,219.4201582,219.1452241,211.0301486,204.6455366,200.9231243,204.0292558,237.1775361,253.9198602,270.3306289,287.0699256,293.4797813,297.2471162,299.8916671,296.669773,292.7083628,229.0997969,225.1198543,226.0015492,233.9283769,236.2390099,235.8436494,234.4520038,226.2186194,224.9271528,228.6449801,235.6353291,236.9831984,316.3246608,313.9123352,312.2473831,314.900194,311.8695226,313.2778369,314.9530266,333.1100175,343.9774091,345.8840015,344.0424041,333.9050611,318.0293905,321.9940907,323.2498398,321.5604751,316.6518588,328.2759513,329.996781,328.2450637,-19.08531955,-0.853167037,0.780968919,0.31786188,0.48841155,0.60076237,0.44119546,0.13009802,1,0.32499263,0.37289393,0.4646391,0.20753725,0.44421017,0.31268275,0.3524707,1,0.5740086,0.54242694,0.9303033,0.22073871,0.012468939,0.015730383,0.7338751,0.06182816,0.08354373,0.004294192,0.015623724,0.005651834,0.09518321,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,390
400,221.3608013,130.3252806,160.4446217,206.5033523,0.998405874,239.2407399,232.7272462,228.5872538,227.5325715,228.5194139,232.4545464,238.7629659,247.1180502,261.6128554,282.0395047,304.4210437,326.5805264,347.5454192,364.5968105,375.7969001,383.6099893,390.7664808,240.8635865,249.1798988,256.1077244,262.0505872,267.1439747,302.2636241,315.4167718,329.4827369,341.923219,352.3750909,278.5891104,272.9969456,267.3289871,261.926672,251.851501,257.506181,264.8843596,274.1526676,283.4668446,240.9159766,248.1094086,257.2118095,263.9377551,252.885132,243.9731051,304.497731,314.5638477,325.7207047,336.1469945,324.0252991,312.8837294,244.482576,250.393114,257.3772366,262.4368814,268.6078489,280.153031,293.1261143,279.675065,266.7984168,259.6892123,253.5792461,247.8757356,246.8064861,257.1142002,262.1396519,268.4847165,288.9792574,268.5733012,262.1472438,256.8631573,188.3153967,206.1362527,225.6609111,246.3481523,267.1077974,287.8695251,305.4564717,320.9654184,330.71136,334.2111609,331.1010293,323.8305999,313.3656119,297.4983532,277.6902237,255.6317992,233.0593102,165.2351205,167.8831716,174.609095,183.1710369,192.2654914,202.0961996,201.7670293,204.1701671,209.6983102,217.1495869,223.5037278,238.6382187,253.3250374,268.2800694,270.2067036,276.8429271,281.8529882,282.3809368,281.7195388,199.7145525,201.6829348,207.1793513,215.8810569,216.390683,211.3062167,232.9236305,231.5807027,235.612765,241.9804946,245.6661203,242.210837,293.9148935,293.541826,294.0916641,298.1722172,298.0481174,303.943346,308.355285,315.7675829,317.2895855,314.9303449,311.2624879,303.6874216,295.5012501,301.1609668,304.1592431,305.1529426,308.0093653,305.7857453,303.8811337,300.8336428,-14.88164479,12.81375962,23.89207345,0.51310515,0.53845245,0.22029051,0.4730253,0.4387883,0,0.31894702,0.011636524,0.46690407,0.20161253,0.6322434,0.06834206,0.44274014,0,0.42422593,0.56343347,0.005662056,0.069442645,0.2442448,0.048065215,0.006634694,0.024178876,0.13531528,0.003017041,0.05292893,0.64847946,0.1294457,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,400
410,228.8880854,131.3066057,166.5788257,202.642262,0.998349428,242.0850094,236.7960094,234.436025,233.8039371,233.9221221,236.8516595,242.2090065,250.5420256,265.0771589,285.6197395,307.8412881,329.7453869,350.3423929,367.2028044,379.3177303,388.2560993,396.4100474,246.2241342,256.0582823,264.3424455,271.1674944,276.8114985,311.1654239,324.8550907,339.3279319,352.1244865,362.2238623,288.0174846,282.1776652,276.3810599,270.8014893,258.4036675,264.226768,271.744867,280.9259978,290.2776662,247.3139966,255.4773369,263.8463123,270.6301835,259.5381573,251.3584749,312.7542676,323.5956111,334.1104603,344.7279133,331.7657491,321.1081329,246.2906078,253.6525582,261.8276604,267.1891382,273.7181813,284.31993,294.7302695,282.6154451,270.6159937,263.2262763,256.8500952,250.5103451,248.5814444,261.0364273,266.3914262,273.0268271,290.8042298,272.9594875,266.3242388,260.8325025,181.6000076,200.9795379,221.9497163,243.8771289,266.028671,288.3024564,307.302589,322.6904285,332.8204303,336.4932217,333.1031233,325.1354534,314.3104303,298.1937403,278.8613884,257.4143322,235.3398262,159.8447125,162.6846619,170.7764122,181.2084566,192.6054678,205.9628935,206.5357584,209.2849421,214.8358144,222.854576,222.2881464,238.3595568,253.7402362,269.5002988,270.6348683,277.5185531,283.0138767,284.3528131,284.2946627,193.0422621,196.9043683,203.21263,211.5473848,209.9924211,204.2666702,233.0800359,233.7747673,238.533544,243.8956813,245.888896,241.8494327,294.4930767,293.419252,294.3450919,299.0086423,299.4088825,306.9967199,313.5843482,320.1113331,321.0103734,318.3016573,313.9457876,305.3068668,296.157739,302.0343155,305.6060106,307.249671,312.8823842,308.8412686,306.5076164,302.9509806,-14.05269085,16.07258411,25.27077789,0.376497,0.5452399,0.34081936,0.40448543,0.4097434,0,0.32828316,0.037033834,0.47217405,0.22399439,0.61086035,0.11089733,0.5115996,0,0.31478304,0.55007344,0.10354949,0.04133284,0.14149995,0.13501352,0.016818302,0.003605686,0.057319023,0.001046161,0.17572337,0.2813129,0.4641745,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,410
420,227.3368668,113.2384276,164.9308952,227.3104528,0.999633431,236.3093638,236.9896321,240.4508576,245.7669353,253.285716,263.357717,275.0931424,288.5830806,305.968306,325.3730822,343.5388624,360.6389947,375.620448,385.5386272,390.4259843,392.7798752,393.4702766,235.4891585,247.0942882,260.5074782,272.6955974,284.0400626,319.7262739,332.6921596,346.7141007,361.4786817,374.9323066,303.3449628,303.1245299,302.6315637,302.4759047,285.4868912,293.9294236,302.9382317,312.1922427,321.176533,248.8586049,258.6960281,270.444062,280.9288665,269.5637774,258.2069802,328.5525477,338.6211182,350.3028417,361.3895851,351.4732594,339.8065099,274.0718316,283.153234,293.9170834,301.139447,309.3525149,321.7969252,332.6821606,323.0529114,310.9774393,301.5184004,292.7369512,282.400156,278.6468301,293.3278343,300.8022293,309.2724743,328.3254651,310.4827903,301.9167258,294.0261292,205.406904,226.9741434,248.277182,268.5914431,287.9040498,306.3748721,322.9960288,336.4508567,341.2448249,338.8579292,327.2820485,311.2507181,292.4045681,270.2998061,246.2255043,221.7691682,198.0241907,194.0440423,191.036039,194.5267087,200.7608558,208.0330518,209.3228638,202.4260524,197.2329866,194.6530536,197.7967342,224.8546189,240.1512435,255.1111705,270.39326,276.9704778,280.7012207,283.3102401,280.975388,278.325771,215.9878776,213.84564,215.0727023,221.6026404,223.6105502,222.6437054,224.6753526,219.3439431,219.0866359,222.1712656,228.0152571,228.3129342,300.3395342,297.8228468,296.4671959,299.592163,297.432984,300.3812047,303.6500921,316.6795974,323.4895721,323.9308118,321.8274483,313.846617,301.8327971,305.4833855,307.2626681,306.6104092,304.3187558,309.3453833,309.7678282,307.7325391,-19.13977649,-0.195820428,9.456106745,0.37097183,0.45843807,0.49419272,0.39754167,0.17327444,1,0.3781175,0.00196418,0.46429393,0.16826384,0.5188732,0.11952025,0.33663815,1,0.4361123,0.37786433,0.50107634,0.27738795,0.045405556,0.06167666,0.5355847,0.008665325,0.090733975,0.00063036,0.07609165,0.006581273,0.28171277,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,420
430,226.7509542,112.9270258,170.4931516,245.2840465,0.999421477,229.1172932,235.3543065,244.2654678,256.0156958,270.4879232,287.5212269,306.49495,326.1785067,345.7702815,363.2187659,376.5868126,387.6344615,395.5585971,398.8910253,397.8835038,393.5010272,386.2606722,233.0503299,243.3832285,258.1009766,272.8057947,286.5731447,323.8088099,334.4915419,346.643468,360.6443999,374.0245521,311.9018081,316.5116297,320.6949283,325.2834953,307.7947735,317.5719238,327.1780281,335.4626595,342.6773475,253.4656547,263.5436509,275.8538947,287.9487674,277.1539025,265.0229854,335.1157954,345.1259399,356.7835615,367.8776495,359.6273168,347.7804122,302.6186815,311.5767601,322.057507,329.457636,336.6120951,348.7927759,359.2317153,354.3519341,345.374908,336.8702914,327.849984,315.2673157,307.4641991,322.9360269,330.5427199,338.1373425,355.5867217,341.4438055,333.965044,325.9006259,239.6049967,263.0342062,285.0436607,305.2300747,323.1621442,338.7332715,351.6151892,360.0640683,358.8050173,350.2502421,333.2654828,312.4488153,288.9324644,264.4283993,239.7158929,215.3875668,192.3478185,226.3169861,218.5053256,216.733847,218.2485154,221.5752944,213.649229,203.2370355,195.0654319,189.7613295,191.2687258,238.3247349,254.75961,270.6923033,286.7143486,298.2415123,299.7055309,299.7908829,294.7361521,289.2047311,247.0859688,241.3494399,239.1072536,242.7713176,248.6959541,251.0495629,232.1341652,223.4116247,220.0688542,220.9865413,230.1254906,233.351163,324.1375425,319.2195854,315.2203242,315.8704552,311.4961541,309.9457485,310.3097707,325.7414576,336.0073597,339.4907548,340.2965896,335.3493338,324.5969694,324.4918277,323.9334873,320.6033047,311.9804234,322.5765754,325.8618802,326.4145889,-14.89890862,-11.69548641,-3.598724431,0.38258305,0.45934963,0.3773035,0.38076895,0.11092944,1,0.25188845,0.5812537,0.46021506,0.189255,0.42366338,0.074628286,0.27559295,1,0.5079935,0.4171598,0.8632277,0.2926558,0.11665774,0.022709819,0.36816168,0.012039873,0.029242357,0.001130489,0.35687622,0.027061628,0.20548779,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,430
